entity	AIG
hit	word	/m/0qf11	Rod Stewart	1384	2.229668335687164
hit	word	/m/044qx	James Stewart (actor)	1021	2.135892627988897
entity	Mubarak
hit	word	/m/0dnps	Hosni Mubarak	334	7.791427503587024
hit	word	/m/03v28l	Baraka (Mortal Kombat)	51	5.097796257290075
hit	word	/m/0192hw	Baraka (film)	48	5.079107222718761
hit	word	/m/04x6k2	Barak (Belgariad)	2	5.070822683142431
hit	word	/m/08thcz	Jehan Mubarak	62	1.2722909420551278
entity	Muslim Brotherhood
hit	exact	/m/056rs	Muslim Brotherhood	409	4.853875984474225
hit	word	/m/0fd4h3	Brotherhood (2006 TV series)	57	5.401925758354336
hit	word	/m/07rknp	Brotherhood (Singapore TV series)	34	5.242643096073566
hit	word	/m/02pmjzf	Brotherhood (3T album)	21	5.094104624510299
hit	word	/m/01b5kq	Muslim world	508	1.9206995389150663
hit	word	/m/0q245	Pre-Raphaelite Brotherhood	418	1.8605859759178298
entity	Muslims
hit	exact	/m/04y29	Muslim	9088	11.80983415364991
hit	word	/m/01v_pj6	Fatboy Slim	730	2.032468550515552
hit	word	/m/01b5kq	Muslim world	508	1.9206995389150663
hit	word	/m/01q7rn5	Slim Thug	422	1.8635219472358184
hit	word	/m/056rs	Muslim Brotherhood	409	1.8538759844742254
hit	word	/m/02kn_p	Muslim League	401	1.8477864104991226
entity	Nathan McCullum
hit	exact	/m/0g_1kn	Nathan McCullum	13	3.7907088865711307
hit	word	/m/04kb7c	John Nathan-Turner	624	1.9841020551822257
hit	word	/m/01nxzv	Nathan Lane	294	1.7521036103489491
hit	word	/m/0d5pj	Nathan Bedford Forrest	267	1.7224071706631952
hit	word	/m/05zpxh	Joe Nathan	204	1.6394416235749356
hit	word	/m/04r2jk	Nathan Astle	161	1.5664681939884268
entity	Nets
hit	word	/m/07fhzj	Cricket nets	17	6.873407875356367
hit	word	/m/05g76	New York Mets	4907	3.5198469156455587
hit	word	/m/034gb_	Christian Gottfried Daniel Nees von Esenbeck	227	2.572374612601326
hit	word	/m/05g49	New York Jets	3545	2.5196192415822494
hit	word	/m/0jm3b	New Jersey Nets	1743	2.3007656921693256
